Files,LevenDistance
audioop.audioop_ulaw2lin()-audioop.audioop_adpcm2lin(),47.0
audioop.audioop_ulaw2lin()-audioop.audioop_lin2ulaw(),17.0
audioop.audioop_ulaw2lin()-fcntlmodule.all_ins(),75.0
audioop.audioop_ulaw2lin()-fpectlmodule.turnoff_sigfpe(),81.0
audioop.audioop_ulaw2lin()-audioop.audioop_avgpp(),46.0
audioop.audioop_ulaw2lin()-cmathmodule.c_sin(),83.0
audioop.audioop_ulaw2lin()-audioop.audioop_getsample(),38.0
audioop.audioop_ulaw2lin()-audioop.audioop_alaw2lin(),0.0
audioop.audioop_ulaw2lin()-audioop.st_14linear2ulaw(),68.0
audioop.audioop_ulaw2lin()-audioop.audioop_rms(),42.0
audioop.audioop_ulaw2lin()-fcntlmodule.initfcntl(),76.0
audioop.audioop_ulaw2lin()-cmathmodule.c_tan(),78.0
audioop.audioop_ulaw2lin()-cmathmodule.c_tanh(),78.0
audioop.audioop_ulaw2lin()-cmathmodule.c_acos(),79.0
audioop.audioop_ulaw2lin()-cmathmodule.c_asinh(),79.0
audioop.audioop_ulaw2lin()-fpetestmodule.initfpetest(),72.0
audioop.audioop_maxpp()-audioop.audioop_lin2lin(),37.0
audioop.audioop_maxpp()-grpmodule.grp_getgrgid(),73.0
audioop.audioop_maxpp()-cmathmodule.c_prodi(),93.0
audioop.audioop_maxpp()-fcntlmodule.fcntl_fcntl(),60.0
audioop.audioop_maxpp()-fcntlmodule.ins(),77.0
audioop.audioop_maxpp()-cmathmodule.c_asin(),83.0
audioop.audioop_maxpp()-fpetestmodule.db0(),94.0
audioop.audioop_maxpp()-audioop.audioop_cross(),45.0
audioop.audioop_maxpp()-cmathmodule.c_cos(),88.0
audioop.audioop_maxpp()-audioop.search(),81.0
audioop.audioop_maxpp()-fpetestmodule.nest2(),87.0
audioop.audioop_maxpp()-cmathmodule.c_atan(),88.0
audioop.audioop_maxpp()-fpectlmodule.fpe_reset(),92.0
audioop.audioop_maxpp()-cmathmodule.cmath_log(),53.0
audioop.audioop_maxpp()-audioop.audioop_reverse(),35.0
audioop.audioop_maxpp()-audioop.audioop_tostereo(),41.0
audioop.audioop_maxpp()-cmathmodule.c_log(),90.0
audioop.audioop_maxpp()-audioop.audioop_mul(),40.0
audioop.audioop_maxpp()-grpmodule.grp_getgrnam(),70.0
audioop.audioop_maxpp()-fpetestmodule.test(),76.0
audioop.audioop_maxpp()-fpectlmodule.sigfpe_handler(),90.0
audioop.audioop_maxpp()-grpmodule.initgrp(),81.0
audioop.audioop_maxpp()-audioop.audioop_lin2alaw(),42.0
audioop.audioop_maxpp()-audioop.gcd(),87.0
audioop.audioop_maxpp()-audioop.audioop_ratecv(),74.0
audioop.audioop_maxpp()-audioop.audioop_minmax(),44.0
audioop.audioop_maxpp()-fcntlmodule.fcntl_lockf(),59.0
audioop.audioop_maxpp()-fcntlmodule.fcntl_ioctl(),60.0
audioop.audioop_maxpp()-audioop.audioop_tomono(),38.0
audioop.audioop_maxpp()-audioop.audioop_max(),43.0
audioop.audioop_maxpp()-cmathmodule.c_log10(),88.0
audioop.audioop_maxpp()-audioop.audioop_findmax(),55.0
audioop.audioop_maxpp()-fcntlmodule.conv_descriptor(),87.0
audioop.audioop_maxpp()-audioop._sum2(),83.0
audioop.audioop_maxpp()-audioop.audioop_findfactor(),66.0
audioop.audioop_maxpp()-audioop.audioop_adpcm2lin(),46.0
audioop.audioop_maxpp()-audioop.audioop_lin2ulaw(),42.0
audioop.audioop_maxpp()-fcntlmodule.all_ins(),68.0
audioop.audioop_maxpp()-fpectlmodule.turnoff_sigfpe(),87.0
audioop.audioop_maxpp()-audioop.audioop_avgpp(),6.0
audioop.audioop_maxpp()-cmathmodule.c_sin(),88.0
audioop.audioop_maxpp()-audioop.audioop_getsample(),51.0
audioop.audioop_maxpp()-audioop.audioop_alaw2lin(),44.0
audioop.audioop_maxpp()-audioop.st_14linear2ulaw(),76.0
audioop.audioop_maxpp()-audioop.audioop_rms(),45.0
audioop.audioop_maxpp()-fcntlmodule.initfcntl(),84.0
audioop.audioop_maxpp()-cmathmodule.c_tan(),84.0
audioop.audioop_maxpp()-cmathmodule.c_tanh(),84.0
audioop.audioop_maxpp()-cmathmodule.c_acos(),85.0
audioop.audioop_maxpp()-cmathmodule.c_asinh(),85.0
audioop.audioop_maxpp()-fpetestmodule.initfpetest(),79.0
audioop.audioop_maxpp()-audioop.audioop_ulaw2lin(),44.0
audioop.st_linear2alaw()-audioop.audioop_lin2lin(),72.0
audioop.st_linear2alaw()-grpmodule.grp_getgrgid(),64.0
audioop.st_linear2alaw()-cmathmodule.c_prodi(),83.0
audioop.st_linear2alaw()-fcntlmodule.fcntl_fcntl(),71.0
audioop.st_linear2alaw()-fcntlmodule.ins(),64.0
audioop.st_linear2alaw()-cmathmodule.c_asin(),70.0
audioop.st_linear2alaw()-fpetestmodule.db0(),86.0
audioop.st_linear2alaw()-audioop.audioop_cross(),66.0
audioop.st_linear2alaw()-cmathmodule.c_cos(),74.0
audioop.st_linear2alaw()-audioop.search(),60.0
audioop.st_linear2alaw()-fpetestmodule.nest2(),70.0
audioop.st_linear2alaw()-cmathmodule.c_atan(),75.0
audioop.st_linear2alaw()-fpectlmodule.fpe_reset(),81.0
audioop.st_linear2alaw()-cmathmodule.cmath_log(),73.0
audioop.st_linear2alaw()-audioop.audioop_reverse(),68.0
audioop.st_linear2alaw()-audioop.audioop_tostereo(),76.0
audioop.st_linear2alaw()-cmathmodule.c_log(),77.0
audioop.st_linear2alaw()-audioop.audioop_mul(),71.0
audioop.st_linear2alaw()-grpmodule.grp_getgrnam(),65.0
audioop.st_linear2alaw()-fpetestmodule.test(),73.0
audioop.st_linear2alaw()-fpectlmodule.sigfpe_handler(),77.0
audioop.st_linear2alaw()-grpmodule.initgrp(),69.0
audioop.st_linear2alaw()-audioop.audioop_lin2alaw(),65.0
audioop.st_linear2alaw()-audioop.gcd(),72.0
audioop.st_linear2alaw()-audioop.audioop_ratecv(),91.0
audioop.st_linear2alaw()-audioop.audioop_minmax(),66.0
audioop.st_linear2alaw()-fcntlmodule.fcntl_lockf(),71.0
audioop.st_linear2alaw()-fcntlmodule.fcntl_ioctl(),82.0
audioop.st_linear2alaw()-audioop.audioop_tomono(),75.0
audioop.st_linear2alaw()-audioop.audioop_max(),66.0
audioop.st_linear2alaw()-cmathmodule.c_log10(),74.0
audioop.st_linear2alaw()-audioop.audioop_findmax(),66.0
audioop.st_linear2alaw()-fcntlmodule.conv_descriptor(),71.0
audioop.st_linear2alaw()-audioop._sum2(),67.0
audioop.st_linear2alaw()-audioop.audioop_findfactor(),66.0
audioop.st_linear2alaw()-audioop.audioop_adpcm2lin(),79.0
audioop.st_linear2alaw()-audioop.audioop_lin2ulaw(),65.0
audioop.st_linear2alaw()-fcntlmodule.all_ins(),85.0
audioop.st_linear2alaw()-fpectlmodule.turnoff_sigfpe(),75.0
audioop.st_linear2alaw()-audioop.audioop_avgpp(),75.0
audioop.st_linear2alaw()-cmathmodule.c_sin(),74.0
audioop.st_linear2alaw()-audioop.audioop_getsample(),65.0
audioop.st_linear2alaw()-audioop.audioop_alaw2lin(),66.0
audioop.st_linear2alaw()-audioop.st_14linear2ulaw(),32.0
audioop.st_linear2alaw()-audioop.audioop_rms(),66.0
audioop.st_linear2alaw()-fcntlmodule.initfcntl(),71.0
audioop.st_linear2alaw()-cmathmodule.c_tan(),68.0
audioop.st_linear2alaw()-cmathmodule.c_tanh(),68.0
audioop.st_linear2alaw()-cmathmodule.c_acos(),71.0
audioop.st_linear2alaw()-cmathmodule.c_asinh(),72.0
audioop.st_linear2alaw()-fpetestmodule.initfpetest(),73.0
audioop.st_linear2alaw()-audioop.audioop_ulaw2lin(),66.0
audioop.st_linear2alaw()-audioop.audioop_maxpp(),75.0
cmathmodule.math_1()-audioop.audioop_lin2lin(),58.0
cmathmodule.math_1()-grpmodule.grp_getgrgid(),66.0
cmathmodule.math_1()-cmathmodule.c_prodi(),90.0
cmathmodule.math_1()-fcntlmodule.fcntl_fcntl(),62.0
cmathmodule.math_1()-fcntlmodule.ins(),69.0
cmathmodule.math_1()-cmathmodule.c_asin(),73.0
cmathmodule.math_1()-fpetestmodule.db0(),92.0
cmathmodule.math_1()-audioop.audioop_cross(),54.0
cmathmodule.math_1()-cmathmodule.c_cos(),80.0
cmathmodule.math_1()-audioop.search(),74.0
cmathmodule.math_1()-fpetestmodule.nest2(),82.0
cmathmodule.math_1()-cmathmodule.c_atan(),80.0
cmathmodule.math_1()-fpectlmodule.fpe_reset(),88.0
cmathmodule.math_1()-cmathmodule.cmath_log(),28.0
cmathmodule.math_1()-audioop.audioop_reverse(),56.0
cmathmodule.math_1()-audioop.audioop_tostereo(),61.0
cmathmodule.math_1()-cmathmodule.c_log(),84.0
cmathmodule.math_1()-audioop.audioop_mul(),57.0
cmathmodule.math_1()-grpmodule.grp_getgrnam(),66.0
cmathmodule.math_1()-fpetestmodule.test(),74.0
cmathmodule.math_1()-fpectlmodule.sigfpe_handler(),86.0
cmathmodule.math_1()-grpmodule.initgrp(),75.0
cmathmodule.math_1()-audioop.audioop_lin2alaw(),59.0
cmathmodule.math_1()-audioop.gcd(),83.0
cmathmodule.math_1()-audioop.audioop_ratecv(),83.0
cmathmodule.math_1()-audioop.audioop_minmax(),53.0
cmathmodule.math_1()-fcntlmodule.fcntl_lockf(),61.0
cmathmodule.math_1()-fcntlmodule.fcntl_ioctl(),69.0
cmathmodule.math_1()-audioop.audioop_tomono(),60.0
cmathmodule.math_1()-audioop.audioop_max(),53.0
cmathmodule.math_1()-cmathmodule.c_log10(),80.0
cmathmodule.math_1()-audioop.audioop_findmax(),56.0
cmathmodule.math_1()-fcntlmodule.conv_descriptor(),82.0
cmathmodule.math_1()-audioop._sum2(),78.0
cmathmodule.math_1()-audioop.audioop_findfactor(),62.0
cmathmodule.math_1()-audioop.audioop_adpcm2lin(),63.0
cmathmodule.math_1()-audioop.audioop_lin2ulaw(),59.0
cmathmodule.math_1()-fcntlmodule.all_ins(),74.0
cmathmodule.math_1()-fpectlmodule.turnoff_sigfpe(),83.0
cmathmodule.math_1()-audioop.audioop_avgpp(),59.0
cmathmodule.math_1()-cmathmodule.c_sin(),80.0
cmathmodule.math_1()-audioop.audioop_getsample(),59.0
cmathmodule.math_1()-audioop.audioop_alaw2lin(),60.0
cmathmodule.math_1()-audioop.st_14linear2ulaw(),72.0
cmathmodule.math_1()-audioop.audioop_rms(),53.0
cmathmodule.math_1()-fcntlmodule.initfcntl(),78.0
cmathmodule.math_1()-cmathmodule.c_tan(),76.0
cmathmodule.math_1()-cmathmodule.c_tanh(),76.0
cmathmodule.math_1()-cmathmodule.c_acos(),74.0
cmathmodule.math_1()-cmathmodule.c_asinh(),74.0
cmathmodule.math_1()-fpetestmodule.initfpetest(),73.0
cmathmodule.math_1()-audioop.audioop_ulaw2lin(),60.0
cmathmodule.math_1()-audioop.audioop_maxpp(),58.0
cmathmodule.math_1()-audioop.st_linear2alaw(),71.0
fpectlmodule.initfpectl()-audioop.audioop_lin2lin(),77.0
fpectlmodule.initfpectl()-grpmodule.grp_getgrgid(),70.0
fpectlmodule.initfpectl()-cmathmodule.c_prodi(),83.0
fpectlmodule.initfpectl()-fcntlmodule.fcntl_fcntl(),71.0
fpectlmodule.initfpectl()-fcntlmodule.ins(),67.0
fpectlmodule.initfpectl()-cmathmodule.c_asin(),72.0
fpectlmodule.initfpectl()-fpetestmodule.db0(),86.0
fpectlmodule.initfpectl()-audioop.audioop_cross(),70.0
fpectlmodule.initfpectl()-cmathmodule.c_cos(),76.0
fpectlmodule.initfpectl()-audioop.search(),70.0
fpectlmodule.initfpectl()-fpetestmodule.nest2(),73.0
fpectlmodule.initfpectl()-cmathmodule.c_atan(),74.0
fpectlmodule.initfpectl()-fpectlmodule.fpe_reset(),78.0
fpectlmodule.initfpectl()-cmathmodule.cmath_log(),74.0
fpectlmodule.initfpectl()-audioop.audioop_reverse(),74.0
fpectlmodule.initfpectl()-audioop.audioop_tostereo(),80.0
fpectlmodule.initfpectl()-cmathmodule.c_log(),78.0
fpectlmodule.initfpectl()-audioop.audioop_mul(),76.0
fpectlmodule.initfpectl()-grpmodule.grp_getgrnam(),68.0
fpectlmodule.initfpectl()-fpetestmodule.test(),72.0
fpectlmodule.initfpectl()-fpectlmodule.sigfpe_handler(),75.0
fpectlmodule.initfpectl()-grpmodule.initgrp(),33.0
fpectlmodule.initfpectl()-audioop.audioop_lin2alaw(),71.0
fpectlmodule.initfpectl()-audioop.gcd(),75.0
fpectlmodule.initfpectl()-audioop.audioop_ratecv(),91.0
fpectlmodule.initfpectl()-audioop.audioop_minmax(),69.0
fpectlmodule.initfpectl()-fcntlmodule.fcntl_lockf(),70.0
fpectlmodule.initfpectl()-fcntlmodule.fcntl_ioctl(),82.0
fpectlmodule.initfpectl()-audioop.audioop_tomono(),79.0
fpectlmodule.initfpectl()-audioop.audioop_max(),70.0
fpectlmodule.initfpectl()-cmathmodule.c_log10(),76.0
fpectlmodule.initfpectl()-audioop.audioop_findmax(),71.0
fpectlmodule.initfpectl()-fcntlmodule.conv_descriptor(),73.0
fpectlmodule.initfpectl()-audioop._sum2(),72.0
fpectlmodule.initfpectl()-audioop.audioop_findfactor(),68.0
fpectlmodule.initfpectl()-audioop.audioop_adpcm2lin(),82.0
fpectlmodule.initfpectl()-audioop.audioop_lin2ulaw(),71.0
fpectlmodule.initfpectl()-fcntlmodule.all_ins(),87.0
fpectlmodule.initfpectl()-fpectlmodule.turnoff_sigfpe(),73.0
fpectlmodule.initfpectl()-audioop.audioop_avgpp(),80.0
fpectlmodule.initfpectl()-cmathmodule.c_sin(),76.0
fpectlmodule.initfpectl()-audioop.audioop_getsample(),70.0
fpectlmodule.initfpectl()-audioop.audioop_alaw2lin(),72.0
fpectlmodule.initfpectl()-audioop.st_14linear2ulaw(),72.0
fpectlmodule.initfpectl()-audioop.audioop_rms(),70.0
fpectlmodule.initfpectl()-fcntlmodule.initfcntl(),35.0
fpectlmodule.initfpectl()-cmathmodule.c_tan(),72.0
fpectlmodule.initfpectl()-cmathmodule.c_tanh(),72.0
fpectlmodule.initfpectl()-cmathmodule.c_acos(),72.0
fpectlmodule.initfpectl()-cmathmodule.c_asinh(),72.0
fpectlmodule.initfpectl()-fpetestmodule.initfpetest(),3.0
fpectlmodule.initfpectl()-audioop.audioop_ulaw2lin(),72.0
fpectlmodule.initfpectl()-audioop.audioop_maxpp(),79.0
fpectlmodule.initfpectl()-audioop.st_linear2alaw(),73.0
fpectlmodule.initfpectl()-cmathmodule.math_1(),73.0
audioop.audioop_add()-audioop.audioop_lin2lin(),39.0
audioop.audioop_add()-grpmodule.grp_getgrgid(),77.0
audioop.audioop_add()-cmathmodule.c_prodi(),94.0
audioop.audioop_add()-fcntlmodule.fcntl_fcntl(),64.0
audioop.audioop_add()-fcntlmodule.ins(),80.0
audioop.audioop_add()-cmathmodule.c_asin(),86.0
audioop.audioop_add()-fpetestmodule.db0(),95.0
audioop.audioop_add()-audioop.audioop_cross(),56.0
audioop.audioop_add()-cmathmodule.c_cos(),90.0
audioop.audioop_add()-audioop.search(),84.0
audioop.audioop_add()-fpetestmodule.nest2(),89.0
audioop.audioop_add()-cmathmodule.c_atan(),89.0
audioop.audioop_add()-fpectlmodule.fpe_reset(),93.0
audioop.audioop_add()-cmathmodule.cmath_log(),59.0
audioop.audioop_add()-audioop.audioop_reverse(),39.0
audioop.audioop_add()-audioop.audioop_tostereo(),22.0
audioop.audioop_add()-cmathmodule.c_log(),91.0
audioop.audioop_add()-audioop.audioop_mul(),30.0
audioop.audioop_add()-grpmodule.grp_getgrnam(),74.0
audioop.audioop_add()-fpetestmodule.test(),78.0
audioop.audioop_add()-fpectlmodule.sigfpe_handler(),91.0
audioop.audioop_add()-grpmodule.initgrp(),83.0
audioop.audioop_add()-audioop.audioop_lin2alaw(),50.0
audioop.audioop_add()-audioop.gcd(),89.0
audioop.audioop_add()-audioop.audioop_ratecv(),69.0
audioop.audioop_add()-audioop.audioop_minmax(),55.0
audioop.audioop_add()-fcntlmodule.fcntl_lockf(),61.0
audioop.audioop_add()-fcntlmodule.fcntl_ioctl(),62.0
audioop.audioop_add()-audioop.audioop_tomono(),19.0
audioop.audioop_add()-audioop.audioop_max(),55.0
audioop.audioop_add()-cmathmodule.c_log10(),90.0
audioop.audioop_add()-audioop.audioop_findmax(),62.0
audioop.audioop_add()-fcntlmodule.conv_descriptor(),89.0
audioop.audioop_add()-audioop._sum2(),86.0
audioop.audioop_add()-audioop.audioop_findfactor(),69.0
audioop.audioop_add()-audioop.audioop_adpcm2lin(),40.0
audioop.audioop_add()-audioop.audioop_lin2ulaw(),50.0
audioop.audioop_add()-fcntlmodule.all_ins(),65.0
audioop.audioop_add()-fpectlmodule.turnoff_sigfpe(),89.0
audioop.audioop_add()-audioop.audioop_avgpp(),41.0
audioop.audioop_add()-cmathmodule.c_sin(),90.0
audioop.audioop_add()-audioop.audioop_getsample(),60.0
audioop.audioop_add()-audioop.audioop_alaw2lin(),48.0
audioop.audioop_add()-audioop.st_14linear2ulaw(),79.0
audioop.audioop_add()-audioop.audioop_rms(),55.0
audioop.audioop_add()-fcntlmodule.initfcntl(),86.0
audioop.audioop_add()-cmathmodule.c_tan(),87.0
audioop.audioop_add()-cmathmodule.c_tanh(),87.0
audioop.audioop_add()-cmathmodule.c_acos(),87.0
audioop.audioop_add()-cmathmodule.c_asinh(),87.0
audioop.audioop_add()-fpetestmodule.initfpetest(),81.0
audioop.audioop_add()-audioop.audioop_ulaw2lin(),48.0
audioop.audioop_add()-audioop.audioop_maxpp(),40.0
audioop.audioop_add()-audioop.st_linear2alaw(),78.0
audioop.audioop_add()-cmathmodule.math_1(),61.0
audioop.audioop_add()-fpectlmodule.initfpectl(),81.0
audioop.audioop_avg()-audioop.audioop_lin2lin(),46.0
audioop.audioop_avg()-grpmodule.grp_getgrgid(),62.0
audioop.audioop_avg()-cmathmodule.c_prodi(),89.0
audioop.audioop_avg()-fcntlmodule.fcntl_fcntl(),56.0
audioop.audioop_avg()-fcntlmodule.ins(),65.0
audioop.audioop_avg()-cmathmodule.c_asin(),75.0
audioop.audioop_avg()-fpetestmodule.db0(),90.0
audioop.audioop_avg()-audioop.audioop_cross(),13.0
audioop.audioop_avg()-cmathmodule.c_cos(),80.0
audioop.audioop_avg()-audioop.search(),67.0
audioop.audioop_avg()-fpetestmodule.nest2(),79.0
audioop.audioop_avg()-cmathmodule.c_atan(),80.0
audioop.audioop_avg()-fpectlmodule.fpe_reset(),87.0
audioop.audioop_avg()-cmathmodule.cmath_log(),53.0
audioop.audioop_avg()-audioop.audioop_reverse(),36.0
audioop.audioop_avg()-audioop.audioop_tostereo(),53.0
audioop.audioop_avg()-cmathmodule.c_log(),83.0
audioop.audioop_avg()-audioop.audioop_mul(),41.0
audioop.audioop_avg()-grpmodule.grp_getgrnam(),61.0
audioop.audioop_avg()-fpetestmodule.test(),75.0
audioop.audioop_avg()-fpectlmodule.sigfpe_handler(),84.0
audioop.audioop_avg()-grpmodule.initgrp(),72.0
audioop.audioop_avg()-audioop.audioop_lin2alaw(),33.0
audioop.audioop_avg()-audioop.gcd(),78.0
audioop.audioop_avg()-audioop.audioop_ratecv(),84.0
audioop.audioop_avg()-audioop.audioop_minmax(),15.0
audioop.audioop_avg()-fcntlmodule.fcntl_lockf(),53.0
audioop.audioop_avg()-fcntlmodule.fcntl_ioctl(),70.0
audioop.audioop_avg()-audioop.audioop_tomono(),50.0
audioop.audioop_avg()-audioop.audioop_max(),8.0
audioop.audioop_avg()-cmathmodule.c_log10(),80.0
audioop.audioop_avg()-audioop.audioop_findmax(),42.0
audioop.audioop_avg()-fcntlmodule.conv_descriptor(),79.0
audioop.audioop_avg()-audioop._sum2(),71.0
audioop.audioop_avg()-audioop.audioop_findfactor(),48.0
audioop.audioop_avg()-audioop.audioop_adpcm2lin(),61.0
audioop.audioop_avg()-audioop.audioop_lin2ulaw(),33.0
audioop.audioop_avg()-fcntlmodule.all_ins(),79.0
audioop.audioop_avg()-fpectlmodule.turnoff_sigfpe(),79.0
audioop.audioop_avg()-audioop.audioop_avgpp(),45.0
audioop.audioop_avg()-cmathmodule.c_sin(),80.0
audioop.audioop_avg()-audioop.audioop_getsample(),32.0
audioop.audioop_avg()-audioop.audioop_alaw2lin(),42.0
audioop.audioop_avg()-audioop.st_14linear2ulaw(),66.0
audioop.audioop_avg()-audioop.audioop_rms(),6.0
audioop.audioop_avg()-fcntlmodule.initfcntl(),75.0
audioop.audioop_avg()-cmathmodule.c_tan(),75.0
audioop.audioop_avg()-cmathmodule.c_tanh(),75.0
audioop.audioop_avg()-cmathmodule.c_acos(),76.0
audioop.audioop_avg()-cmathmodule.c_asinh(),76.0
audioop.audioop_avg()-fpetestmodule.initfpetest(),70.0
audioop.audioop_avg()-audioop.audioop_ulaw2lin(),42.0
audioop.audioop_avg()-audioop.audioop_maxpp(),46.0
audioop.audioop_avg()-audioop.st_linear2alaw(),65.0
audioop.audioop_avg()-cmathmodule.math_1(),53.0
audioop.audioop_avg()-fpectlmodule.initfpectl(),70.0
audioop.audioop_avg()-audioop.audioop_add(),56.0
cmathmodule.c_exp()-audioop.audioop_lin2lin(),88.0
cmathmodule.c_exp()-grpmodule.grp_getgrgid(),72.0
cmathmodule.c_exp()-cmathmodule.c_prodi(),49.0
cmathmodule.c_exp()-fcntlmodule.fcntl_fcntl(),85.0
cmathmodule.c_exp()-fcntlmodule.ins(),68.0
cmathmodule.c_exp()-cmathmodule.c_asin(),52.0
cmathmodule.c_exp()-fpetestmodule.db0(),61.0
cmathmodule.c_exp()-audioop.audioop_cross(),82.0
cmathmodule.c_exp()-cmathmodule.c_cos(),16.0
cmathmodule.c_exp()-audioop.search(),63.0
cmathmodule.c_exp()-fpetestmodule.nest2(),55.0
cmathmodule.c_exp()-cmathmodule.c_atan(),36.0
cmathmodule.c_exp()-fpectlmodule.fpe_reset(),58.0
cmathmodule.c_exp()-cmathmodule.cmath_log(),82.0
cmathmodule.c_exp()-audioop.audioop_reverse(),86.0
cmathmodule.c_exp()-audioop.audioop_tostereo(),89.0
cmathmodule.c_exp()-cmathmodule.c_log(),32.0
cmathmodule.c_exp()-audioop.audioop_mul(),86.0
cmathmodule.c_exp()-grpmodule.grp_getgrnam(),77.0
cmathmodule.c_exp()-fpetestmodule.test(),82.0
cmathmodule.c_exp()-fpectlmodule.sigfpe_handler(),62.0
cmathmodule.c_exp()-grpmodule.initgrp(),74.0
cmathmodule.c_exp()-audioop.audioop_lin2alaw(),83.0
cmathmodule.c_exp()-audioop.gcd(),58.0
cmathmodule.c_exp()-audioop.audioop_ratecv(),96.0
cmathmodule.c_exp()-audioop.audioop_minmax(),82.0
cmathmodule.c_exp()-fcntlmodule.fcntl_lockf(),85.0
cmathmodule.c_exp()-fcntlmodule.fcntl_ioctl(),91.0
cmathmodule.c_exp()-audioop.audioop_tomono(),89.0
cmathmodule.c_exp()-audioop.audioop_max(),81.0
cmathmodule.c_exp()-cmathmodule.c_log10(),23.0
cmathmodule.c_exp()-audioop.audioop_findmax(),79.0
cmathmodule.c_exp()-fcntlmodule.conv_descriptor(),58.0
cmathmodule.c_exp()-audioop._sum2(),60.0
cmathmodule.c_exp()-audioop.audioop_findfactor(),76.0
cmathmodule.c_exp()-audioop.audioop_adpcm2lin(),90.0
cmathmodule.c_exp()-audioop.audioop_lin2ulaw(),83.0
cmathmodule.c_exp()-fcntlmodule.all_ins(),94.0
cmathmodule.c_exp()-fpectlmodule.turnoff_sigfpe(),59.0
cmathmodule.c_exp()-audioop.audioop_avgpp(),89.0
cmathmodule.c_exp()-cmathmodule.c_sin(),15.0
cmathmodule.c_exp()-audioop.audioop_getsample(),81.0
cmathmodule.c_exp()-audioop.audioop_alaw2lin(),84.0
cmathmodule.c_exp()-audioop.st_14linear2ulaw(),74.0
cmathmodule.c_exp()-audioop.audioop_rms(),81.0
cmathmodule.c_exp()-fcntlmodule.initfcntl(),70.0
cmathmodule.c_exp()-cmathmodule.c_tan(),44.0
cmathmodule.c_exp()-cmathmodule.c_tanh(),45.0
cmathmodule.c_exp()-cmathmodule.c_acos(),47.0
cmathmodule.c_exp()-cmathmodule.c_asinh(),49.0
cmathmodule.c_exp()-fpetestmodule.initfpetest(),77.0
cmathmodule.c_exp()-audioop.audioop_ulaw2lin(),84.0
cmathmodule.c_exp()-audioop.audioop_maxpp(),88.0
cmathmodule.c_exp()-audioop.st_linear2alaw(),74.0
cmathmodule.c_exp()-cmathmodule.math_1(),81.0
cmathmodule.c_exp()-fpectlmodule.initfpectl(),76.0
cmathmodule.c_exp()-audioop.audioop_add(),90.0
cmathmodule.c_exp()-audioop.audioop_avg(),81.0
cmathmodule.c_cosh()-audioop.audioop_lin2lin(),87.0
cmathmodule.c_cosh()-grpmodule.grp_getgrgid(),72.0
cmathmodule.c_cosh()-cmathmodule.c_prodi(),52.0
cmathmodule.c_cosh()-fcntlmodule.fcntl_fcntl(),83.0
cmathmodule.c_cosh()-fcntlmodule.ins(),68.0
cmathmodule.c_cosh()-cmathmodule.c_asin(),49.0
cmathmodule.c_cosh()-fpetestmodule.db0(),64.0
cmathmodule.c_cosh()-audioop.audioop_cross(),80.0
cmathmodule.c_cosh()-cmathmodule.c_cos(),3.0
cmathmodule.c_cosh()-audioop.search(),64.0
cmathmodule.c_cosh()-fpetestmodule.nest2(),57.0
cmathmodule.c_cosh()-cmathmodule.c_atan(),34.0
cmathmodule.c_cosh()-fpectlmodule.fpe_reset(),60.0
cmathmodule.c_cosh()-cmathmodule.cmath_log(),81.0
cmathmodule.c_cosh()-audioop.audioop_reverse(),85.0
cmathmodule.c_cosh()-audioop.audioop_tostereo(),89.0
cmathmodule.c_cosh()-cmathmodule.c_log(),33.0
cmathmodule.c_cosh()-audioop.audioop_mul(),86.0
cmathmodule.c_cosh()-grpmodule.grp_getgrnam(),76.0
cmathmodule.c_cosh()-fpetestmodule.test(),81.0
cmathmodule.c_cosh()-fpectlmodule.sigfpe_handler(),62.0
cmathmodule.c_cosh()-grpmodule.initgrp(),75.0
cmathmodule.c_cosh()-audioop.audioop_lin2alaw(),83.0
cmathmodule.c_cosh()-audioop.gcd(),58.0
cmathmodule.c_cosh()-audioop.audioop_ratecv(),96.0
cmathmodule.c_cosh()-audioop.audioop_minmax(),82.0
cmathmodule.c_cosh()-fcntlmodule.fcntl_lockf(),84.0
cmathmodule.c_cosh()-fcntlmodule.fcntl_ioctl(),91.0
cmathmodule.c_cosh()-audioop.audioop_tomono(),88.0
cmathmodule.c_cosh()-audioop.audioop_max(),80.0
cmathmodule.c_cosh()-cmathmodule.c_log10(),26.0
cmathmodule.c_cosh()-audioop.audioop_findmax(),78.0
cmathmodule.c_cosh()-fcntlmodule.conv_descriptor(),61.0
cmathmodule.c_cosh()-audioop._sum2(),60.0
cmathmodule.c_cosh()-audioop.audioop_findfactor(),74.0
cmathmodule.c_cosh()-audioop.audioop_adpcm2lin(),90.0
cmathmodule.c_cosh()-audioop.audioop_lin2ulaw(),83.0
cmathmodule.c_cosh()-fcntlmodule.all_ins(),93.0
cmathmodule.c_cosh()-fpectlmodule.turnoff_sigfpe(),62.0
cmathmodule.c_cosh()-audioop.audioop_avgpp(),88.0
cmathmodule.c_cosh()-cmathmodule.c_sin(),6.0
cmathmodule.c_cosh()-audioop.audioop_getsample(),80.0
cmathmodule.c_cosh()-audioop.audioop_alaw2lin(),83.0
cmathmodule.c_cosh()-audioop.st_14linear2ulaw(),73.0
cmathmodule.c_cosh()-audioop.audioop_rms(),80.0
cmathmodule.c_cosh()-fcntlmodule.initfcntl(),71.0
